timestamp,torque,ref_torque
2024-06-12 22:29:45.483,-0.559,0
2024-06-12 22:29:45.487,0.0,0
2024-06-12 22:29:45.491,1.518,0
2024-06-12 22:29:45.495,1.838,0
2024-06-12 22:29:45.499,1.039,0
2024-06-12 22:29:45.502,0.559,0
2024-06-12 22:29:45.506,-0.479,0
2024-06-12 22:29:45.509,0.0,0
2024-06-12 22:29:45.512,2.477,0
2024-06-12 22:29:45.516,0.879,0
2024-06-12 22:29:45.519,0.0,0
2024-06-12 22:29:45.522,0.32,0
2024-06-12 22:29:45.526,0.639,0
2024-06-12 22:29:45.529,0.4,0
2024-06-12 22:29:45.532,0.559,0
2024-06-12 22:29:45.535,0.0,0
2024-06-12 22:29:45.539,0.479,0
2024-06-12 22:29:45.542,0.24,0
2024-06-12 22:29:45.545,0.959,0
2024-06-12 22:29:45.549,0.479,0
2024-06-12 22:29:45.552,-1.199,0
2024-06-12 22:29:45.556,0.0,0
2024-06-12 22:29:45.560,1.119,0
2024-06-12 22:29:45.563,1.838,0
2024-06-12 22:29:45.567,0.4,0
2024-06-12 22:29:45.571,0.4,0
2024-06-12 22:29:45.575,0.4,0
2024-06-12 22:29:45.578,-0.32,0
2024-06-12 22:29:45.581,0.24,0
2024-06-12 22:29:45.585,0.719,0
2024-06-12 22:29:45.588,0.32,0
2024-06-12 22:29:45.592,1.358,0
2024-06-12 22:29:45.595,1.758,0
2024-06-12 22:29:45.598,-0.08,0
2024-06-12 22:29:45.602,1.358,0
2024-06-12 22:29:45.606,0.559,0
2024-06-12 22:29:45.610,1.039,0
2024-06-12 22:29:45.614,0.24,0
2024-06-12 22:29:45.618,0.32,0
2024-06-12 22:29:45.622,0.479,0
2024-06-12 22:29:45.626,0.16,0
2024-06-12 22:29:45.630,-1.039,0
2024-06-12 22:29:45.634,-0.16,0
2024-06-12 22:29:45.638,0.4,0
2024-06-12 22:29:45.642,0.799,0
2024-06-12 22:29:45.646,1.039,0
2024-06-12 22:29:45.650,1.278,0
2024-06-12 22:29:45.653,0.24,0
2024-06-12 22:29:45.658,-0.799,0
2024-06-12 22:29:45.662,-0.08,0
2024-06-12 22:29:45.666,-1.119,0
2024-06-12 22:29:45.670,-0.879,0
2024-06-12 22:29:45.674,-0.719,0
2024-06-12 22:29:45.678,-0.24,0
2024-06-12 22:29:45.682,0.639,0
2024-06-12 22:29:45.686,-0.879,0
2024-06-12 22:29:45.690,0.24,0
2024-06-12 22:29:45.694,-0.959,0
2024-06-12 22:29:45.698,0.639,0
2024-06-12 22:29:45.702,0.4,0
2024-06-12 22:29:45.706,-1.039,0
2024-06-12 22:29:45.710,1.438,0
2024-06-12 22:29:45.714,-0.799,0
2024-06-12 22:29:45.718,-1.039,0
2024-06-12 22:29:45.724,0.32,0
2024-06-12 22:29:45.728,-1.039,0
2024-06-12 22:29:45.734,0.32,0
2024-06-12 22:29:45.740,-2.717,0
2024-06-12 22:29:45.745,0.16,0
2024-06-12 22:29:45.750,-1.758,0
2024-06-12 22:29:45.754,-1.119,0
2024-06-12 22:29:45.759,0.08,0
2024-06-12 22:29:45.763,0.08,0
2024-06-12 22:29:45.768,0.0,0
2024-06-12 22:29:45.772,-0.799,0
2024-06-12 22:29:45.776,-0.879,0
2024-06-12 22:29:45.781,-0.559,0
2024-06-12 22:29:45.785,1.199,0
2024-06-12 22:29:45.789,-0.639,0
2024-06-12 22:29:45.793,1.598,0
2024-06-12 22:29:45.798,-0.08,0
2024-06-12 22:29:45.802,0.16,0
2024-06-12 22:29:45.806,1.039,0
2024-06-12 22:29:45.810,-0.4,0
2024-06-12 22:29:45.814,-0.879,0
2024-06-12 22:29:45.818,-0.719,0
2024-06-12 22:29:45.822,0.719,0
2024-06-12 22:29:45.825,-0.16,0
2024-06-12 22:29:45.829,0.08,0
2024-06-12 22:29:45.832,0.639,0
2024-06-12 22:29:45.838,-0.879,-3
2024-06-12 22:29:45.842,-0.32,-3
2024-06-12 22:29:45.847,-2.557,-3
2024-06-12 22:29:45.851,-2.877,-3
2024-06-12 22:29:45.855,-2.237,-3
2024-06-12 22:29:45.859,-2.797,-3
2024-06-12 22:29:45.864,-2.557,-3
2024-06-12 22:29:45.868,-3.116,-3
2024-06-12 22:29:45.873,-2.078,-3
2024-06-12 22:29:45.877,-2.956,-3
2024-06-12 22:29:45.882,-3.196,-3
2024-06-12 22:29:45.886,-3.196,-3
2024-06-12 22:29:45.890,-3.756,-3
2024-06-12 22:29:45.895,-3.196,-3
2024-06-12 22:29:45.900,-3.036,-3
2024-06-12 22:29:45.904,-2.397,-3
2024-06-12 22:29:45.909,-1.918,-3
2024-06-12 22:29:45.914,-3.116,-3
2024-06-12 22:29:45.918,-3.915,-3
2024-06-12 22:29:45.922,-3.196,-3
2024-06-12 22:29:45.927,-2.637,-3
2024-06-12 22:29:45.931,-3.756,-3
2024-06-12 22:29:45.936,-2.237,-3
2024-06-12 22:29:45.941,-3.036,-3
2024-06-12 22:29:45.945,-2.157,-3
2024-06-12 22:29:45.949,-3.116,-3
2024-06-12 22:29:45.954,-3.356,-3
2024-06-12 22:29:45.958,-2.397,-3
2024-06-12 22:29:45.963,-3.835,-3
2024-06-12 22:29:45.967,-3.676,-3
2024-06-12 22:29:45.971,-2.477,-3
2024-06-12 22:29:45.976,-2.157,-3
2024-06-12 22:29:45.980,-3.596,-3
2024-06-12 22:29:45.985,-2.477,-3
2024-06-12 22:29:45.990,-3.835,-3
2024-06-12 22:29:45.994,-1.598,-3
2024-06-12 22:29:45.998,-2.956,-3
2024-06-12 22:29:46.003,-3.676,-3
2024-06-12 22:29:46.008,-2.637,-3
2024-06-12 22:29:46.012,-3.436,-3
2024-06-12 22:29:46.016,-2.317,-3
2024-06-12 22:29:46.021,-3.356,-3
2024-06-12 22:29:46.025,-1.998,-3
2024-06-12 22:29:46.029,-0.479,-3
2024-06-12 22:29:46.034,-3.436,-3
2024-06-12 22:29:46.038,-3.196,-3
2024-06-12 22:29:46.042,-3.036,-3
2024-06-12 22:29:46.046,-2.877,-3
2024-06-12 22:29:46.050,-3.356,-3
2024-06-12 22:29:46.054,-3.196,-3
2024-06-12 22:29:46.058,-3.915,-3
2024-06-12 22:29:46.062,-4.635,-3
2024-06-12 22:29:46.066,-2.717,-3
2024-06-12 22:29:46.070,-3.196,-3
2024-06-12 22:29:46.074,-3.116,-3
2024-06-12 22:29:46.078,-2.237,-3
2024-06-12 22:29:46.083,-2.797,-3
2024-06-12 22:29:46.087,-2.397,-3
2024-06-12 22:29:46.093,-1.918,-3
2024-06-12 22:29:46.099,-2.637,-3
2024-06-12 22:29:46.104,-3.196,-3
2024-06-12 22:29:46.109,-3.756,-3
2024-06-12 22:29:46.116,-2.397,-3
2024-06-12 22:29:46.122,-3.116,-3
2024-06-12 22:29:46.127,-2.557,-3
2024-06-12 22:29:46.132,-2.956,-3
2024-06-12 22:29:46.137,-3.196,-3
2024-06-12 22:29:46.141,-0.24,-3
2024-06-12 22:29:46.146,-3.276,-3
2024-06-12 22:29:46.150,-3.516,-3
2024-06-12 22:29:46.154,-3.116,-3
2024-06-12 22:29:46.159,-3.036,-3
2024-06-12 22:29:46.164,-2.477,-3
2024-06-12 22:29:46.169,-2.237,-3
2024-06-12 22:29:46.173,-2.877,-3
2024-06-12 22:29:46.178,-3.516,-3
2024-06-12 22:29:46.182,-4.235,-3
2024-06-12 22:29:46.186,-2.157,-3
2024-06-12 22:29:46.190,-2.956,-3
2024-06-12 22:29:46.194,-1.918,-3
2024-06-12 22:29:46.198,-3.036,-3
2024-06-12 22:29:46.202,-1.998,-3
2024-06-12 22:29:46.206,-2.956,-3
2024-06-12 22:29:46.211,-2.237,-3
2024-06-12 22:29:46.214,-3.835,-3
2024-06-12 22:29:46.218,-3.116,-3
2024-06-12 22:29:46.222,-3.036,-3
2024-06-12 22:29:46.226,-2.797,-3
2024-06-12 22:29:46.231,-2.557,-3
2024-06-12 22:29:46.236,-4.155,-3
2024-06-12 22:29:46.242,-3.436,-3
2024-06-12 22:29:46.246,-3.516,-3
2024-06-12 22:29:46.250,-2.637,-3
2024-06-12 22:29:46.254,-3.276,-3
2024-06-12 22:29:46.258,-2.637,-3
2024-06-12 22:29:46.262,-2.877,-3
2024-06-12 22:29:46.266,-3.436,-3
2024-06-12 22:29:46.270,-3.516,-3
2024-06-12 22:29:46.274,-2.877,-3
2024-06-12 22:29:46.278,-2.397,-3
2024-06-12 22:29:46.282,-2.717,-3
2024-06-12 22:29:46.286,-1.678,-3
2024-06-12 22:29:46.290,-1.758,-3
2024-06-12 22:29:46.294,-0.719,-3
2024-06-12 22:29:46.298,-3.116,-3
2024-06-12 22:29:46.301,-3.436,-3
2024-06-12 22:29:46.305,-3.356,-3
2024-06-12 22:29:46.309,-3.276,-3
2024-06-12 22:29:46.313,-0.959,-3
2024-06-12 22:29:46.317,-2.557,-3
2024-06-12 22:29:46.321,-2.477,-3
2024-06-12 22:29:46.325,-3.196,-3
2024-06-12 22:29:46.329,-3.116,-3
2024-06-12 22:29:46.333,-4.235,-3
2024-06-12 22:29:46.337,-3.116,-3
2024-06-12 22:29:46.341,-2.397,-3
2024-06-12 22:29:46.345,-2.078,-3
2024-06-12 22:29:46.349,-2.717,-3
2024-06-12 22:29:46.353,-2.797,-3
2024-06-12 22:29:46.357,-4.794,-3
2024-06-12 22:29:46.360,-2.237,-3
2024-06-12 22:29:46.364,-2.078,-3
2024-06-12 22:29:46.368,-3.835,-3
2024-06-12 22:29:46.372,-4.235,-3
2024-06-12 22:29:46.376,-2.078,-3
2024-06-12 22:29:46.380,-2.956,-3
2024-06-12 22:29:46.384,-2.237,-3
2024-06-12 22:29:46.388,-3.596,-3
2024-06-12 22:29:46.393,-4.395,-3
2024-06-12 22:29:46.397,-3.116,-3
2024-06-12 22:29:46.401,-0.959,-3
2024-06-12 22:29:46.405,-1.119,-3
2024-06-12 22:29:46.409,-3.276,-3
2024-06-12 22:29:46.413,-4.794,-3
2024-06-12 22:29:46.417,-0.4,-3
2024-06-12 22:29:46.421,-3.036,-3
2024-06-12 22:29:46.425,-2.877,-3
2024-06-12 22:29:46.429,-1.998,-3
2024-06-12 22:29:46.433,-4.954,-3
2024-06-12 22:29:46.437,-2.637,-3
2024-06-12 22:29:46.441,-4.155,-3
2024-06-12 22:29:46.446,-1.278,-3
2024-06-12 22:29:46.450,-4.874,-3
2024-06-12 22:29:46.454,-1.918,-3
2024-06-12 22:29:46.457,-2.797,-3
2024-06-12 22:29:46.461,-3.915,-3
2024-06-12 22:29:46.465,-1.358,-3
2024-06-12 22:29:46.469,-4.794,-3
2024-06-12 22:29:46.473,-2.237,-3
2024-06-12 22:29:46.477,-4.555,-3
2024-06-12 22:29:46.481,-0.08,-3
2024-06-12 22:29:46.486,-2.078,-3
2024-06-12 22:29:46.490,-3.516,-3
2024-06-12 22:29:46.494,-1.518,-3
2024-06-12 22:29:46.498,-4.155,-3
2024-06-12 22:29:46.502,-0.479,-3
2024-06-12 22:29:46.506,-3.835,-3
2024-06-12 22:29:46.510,-1.598,-3
2024-06-12 22:29:46.514,-5.913,-3
2024-06-12 22:29:46.518,-0.4,-3
2024-06-12 22:29:46.522,-3.596,-3
2024-06-12 22:29:46.526,-0.799,-3
2024-06-12 22:29:46.529,-2.877,-3
2024-06-12 22:29:46.533,-1.119,-3
2024-06-12 22:29:46.537,-2.477,-3
2024-06-12 22:29:46.541,-3.436,-3
2024-06-12 22:29:46.545,-1.358,-3
2024-06-12 22:29:46.549,-4.714,-3
2024-06-12 22:29:46.553,-0.719,-3
2024-06-12 22:29:46.557,-4.315,-3
2024-06-12 22:29:46.561,-0.479,-3
2024-06-12 22:29:46.565,-2.956,-3
2024-06-12 22:29:46.570,-4.155,-3
2024-06-12 22:29:46.574,-2.237,-3
2024-06-12 22:29:46.578,0.479,-3
2024-06-12 22:29:46.582,-8.07,-3
2024-06-12 22:29:46.586,-2.157,-3
2024-06-12 22:29:46.591,-2.397,-3
2024-06-12 22:29:46.595,-5.593,-3
2024-06-12 22:29:46.598,0.24,-3
2024-06-12 22:29:46.602,-5.114,-3
2024-06-12 22:29:46.606,1.119,-3
2024-06-12 22:29:46.610,-5.753,-3
2024-06-12 22:29:46.615,-2.477,-3
2024-06-12 22:29:46.618,-3.276,-3
2024-06-12 22:29:46.622,-5.274,-3
2024-06-12 22:29:46.626,0.4,-3
2024-06-12 22:29:46.630,-5.434,-3
2024-06-12 22:29:46.634,-0.959,-3
2024-06-12 22:29:46.638,-4.075,-3
2024-06-12 22:29:46.642,-1.278,-3
2024-06-12 22:29:46.646,-0.479,-3
2024-06-12 22:29:46.650,-5.593,-3
2024-06-12 22:29:46.654,-2.317,-3
2024-06-12 22:29:46.658,-2.797,-3
2024-06-12 22:29:46.662,-6.233,-3
2024-06-12 22:29:46.666,1.598,-3
2024-06-12 22:29:46.671,-2.557,-3
2024-06-12 22:29:46.675,-6.233,-3
2024-06-12 22:29:46.679,1.838,-3
2024-06-12 22:29:46.683,-4.075,-3
2024-06-12 22:29:46.687,-4.155,-3
2024-06-12 22:29:46.691,-0.16,-3
2024-06-12 22:29:46.695,-5.753,-3
2024-06-12 22:29:46.699,-0.4,-3
2024-06-12 22:29:46.703,-1.918,-3
2024-06-12 22:29:46.707,-3.036,-3
2024-06-12 22:29:46.711,-0.32,-3
2024-06-12 22:29:46.715,-4.395,-3
2024-06-12 22:29:46.719,0.879,-3
2024-06-12 22:29:46.722,-6.313,-3
2024-06-12 22:29:46.726,-3.436,-3
2024-06-12 22:29:46.730,-0.4,-3
2024-06-12 22:29:46.736,-1.119,-3
2024-06-12 22:29:46.742,-2.157,-3
2024-06-12 22:29:46.747,-6.153,-3
2024-06-12 22:29:46.751,-3.596,-3
2024-06-12 22:29:46.755,-0.959,-3
2024-06-12 22:29:46.759,-5.833,-3
2024-06-12 22:29:46.764,-4.235,-3
2024-06-12 22:29:46.767,0.479,-3
2024-06-12 22:29:46.772,-5.913,-3
2024-06-12 22:29:46.775,-1.119,-3
2024-06-12 22:29:46.779,-0.559,-3
2024-06-12 22:29:46.783,-4.315,-3
2024-06-12 22:29:46.787,-1.918,-3
2024-06-12 22:29:46.791,-5.753,-3
2024-06-12 22:29:46.795,-2.397,-3
2024-06-12 22:29:46.799,-2.237,-3
2024-06-12 22:29:46.803,-3.915,-3
2024-06-12 22:29:46.807,0.559,-3
2024-06-12 22:29:46.811,-6.313,-3
2024-06-12 22:29:46.815,-0.4,-3
2024-06-12 22:29:46.818,-1.119,-3
2024-06-12 22:29:46.822,-5.993,-3
2024-06-12 22:29:46.826,-1.598,-3
2024-06-12 22:29:46.830,-6.313,-3
2024-06-12 22:29:46.834,0.08,-3
2024-06-12 22:29:46.838,-2.637,-3
2024-06-12 22:29:46.842,-3.516,-3
2024-06-12 22:29:46.846,1.278,-3
2024-06-12 22:29:46.850,-4.075,-3
2024-06-12 22:29:46.854,-0.4,-3
2024-06-12 22:29:46.857,-1.998,-3
2024-06-12 22:29:46.861,-3.276,-3
2024-06-12 22:29:46.865,-0.24,-3
2024-06-12 22:29:46.869,-5.114,-3
2024-06-12 22:29:46.873,1.199,-3
2024-06-12 22:29:46.876,-6.153,-3
2024-06-12 22:29:46.880,0.479,-3
2024-06-12 22:29:46.885,0.719,0
2024-06-12 22:29:46.888,-4.714,0
2024-06-12 22:29:46.892,-1.678,0
2024-06-12 22:29:46.895,-3.276,0
2024-06-12 22:29:46.899,-5.593,0
2024-06-12 22:29:46.902,0.16,0
2024-06-12 22:29:46.905,-6.233,0
2024-06-12 22:29:46.909,0.4,0
2024-06-12 22:29:46.912,-1.918,0
2024-06-12 22:29:46.915,-4.635,0
2024-06-12 22:29:46.919,2.317,0
2024-06-12 22:29:46.922,-1.039,0
2024-06-12 22:29:46.925,-5.034,0
2024-06-12 22:29:46.928,-2.237,0
2024-06-12 22:29:46.932,-4.475,0
2024-06-12 22:29:46.935,-4.954,0
2024-06-12 22:29:46.938,1.838,0
2024-06-12 22:29:46.942,-5.673,0
2024-06-12 22:29:46.945,-1.918,0
2024-06-12 22:29:46.949,-0.479,0
2024-06-12 22:29:46.952,-5.993,0
2024-06-12 22:29:46.956,0.799,0
2024-06-12 22:29:46.959,-4.155,0
2024-06-12 22:29:46.962,-4.714,0
2024-06-12 22:29:46.966,-3.516,0
2024-06-12 22:29:46.969,-4.635,0
2024-06-12 22:29:46.972,-1.838,0
2024-06-12 22:29:46.976,-3.516,0
2024-06-12 22:29:46.980,0.879,0
2024-06-12 22:29:46.985,-4.395,0
2024-06-12 22:29:46.989,-4.555,0
2024-06-12 22:29:46.994,-0.32,0
2024-06-12 22:29:46.998,-1.039,0
2024-06-12 22:29:47.002,-3.356,0
2024-06-12 22:29:47.006,1.998,0
2024-06-12 22:29:47.010,-1.678,0
2024-06-12 22:29:47.014,-1.678,0
2024-06-12 22:29:47.018,0.479,0
2024-06-12 22:29:47.022,-3.835,0
2024-06-12 22:29:47.026,0.799,0
2024-06-12 22:29:47.030,-2.237,0
2024-06-12 22:29:47.034,-1.358,0
2024-06-12 22:29:47.038,-1.278,0
2024-06-12 22:29:47.042,-0.08,0
2024-06-12 22:29:47.046,0.879,0
2024-06-12 22:29:47.050,-3.596,0
2024-06-12 22:29:47.054,0.959,0
2024-06-12 22:29:47.058,-1.598,0
2024-06-12 22:29:47.062,0.24,0
2024-06-12 22:29:47.066,-0.16,0
2024-06-12 22:29:47.070,-3.116,0
2024-06-12 22:29:47.074,-2.157,0
2024-06-12 22:29:47.077,-0.479,0
2024-06-12 22:29:47.081,-0.719,0
2024-06-12 22:29:47.085,-0.24,0
2024-06-12 22:29:47.088,-1.918,0
2024-06-12 22:29:47.092,-0.08,0
2024-06-12 22:29:47.095,-0.799,0
2024-06-12 22:29:47.099,0.799,0
2024-06-12 22:29:47.102,-1.998,0
2024-06-12 22:29:47.106,-0.24,0
2024-06-12 22:29:47.109,-1.119,0
2024-06-12 22:29:47.113,-2.157,0
2024-06-12 22:29:47.116,-0.16,0
2024-06-12 22:29:47.120,-1.199,0
2024-06-12 22:29:47.123,-1.119,0
2024-06-12 22:29:47.127,-0.959,0
2024-06-12 22:29:47.131,-0.4,0
2024-06-12 22:29:47.134,0.4,0
2024-06-12 22:29:47.138,-0.479,0
2024-06-12 22:29:47.141,-0.639,0
2024-06-12 22:29:47.145,-0.24,0
2024-06-12 22:29:47.148,-0.16,0
2024-06-12 22:29:47.152,-0.4,0
2024-06-12 22:29:47.156,-0.16,0
2024-06-12 22:29:47.159,-1.998,0
2024-06-12 22:29:47.163,0.0,0
2024-06-12 22:29:47.166,-0.479,0
2024-06-12 22:29:47.170,1.438,0
2024-06-12 22:29:47.173,0.0,0
2024-06-12 22:29:47.177,-0.4,0
2024-06-12 22:29:47.181,0.16,0
2024-06-12 22:29:47.185,-0.479,0
2024-06-12 22:29:47.189,-1.358,0
2024-06-12 22:29:47.193,-1.358,0
2024-06-12 22:29:47.197,-1.199,0
2024-06-12 22:29:47.201,-0.32,0
2024-06-12 22:29:47.205,-0.24,0
2024-06-12 22:29:47.209,-1.358,0
2024-06-12 22:29:47.213,-2.317,0
2024-06-12 22:29:47.217,-1.039,0
2024-06-12 22:29:47.221,0.0,0
2024-06-12 22:29:47.225,0.0,0
2024-06-12 22:29:47.228,-1.598,0
2024-06-12 22:29:47.233,-0.559,0
2024-06-12 22:29:47.239,-0.799,0
2024-06-12 22:29:47.244,-0.959,0
2024-06-12 22:29:47.249,-1.119,0
2024-06-12 22:29:47.253,-1.039,0
2024-06-12 22:29:47.257,-0.799,0
2024-06-12 22:29:47.261,-0.639,0
2024-06-12 22:29:47.265,0.0,0
2024-06-12 22:29:47.269,0.24,0
2024-06-12 22:29:47.274,-0.719,0
2024-06-12 22:29:47.278,-1.039,0
2024-06-12 22:29:47.282,-2.397,0
2024-06-12 22:29:47.286,-0.16,0
2024-06-12 22:29:47.290,-0.479,0
2024-06-12 22:29:47.294,0.24,0
2024-06-12 22:29:47.298,0.799,0
2024-06-12 22:29:47.302,-0.08,0
2024-06-12 22:29:47.306,-2.157,0
2024-06-12 22:29:47.310,-1.039,0
2024-06-12 22:29:47.314,0.24,0
2024-06-12 22:29:47.318,-0.719,0
2024-06-12 22:29:47.322,-1.598,0
2024-06-12 22:29:47.326,-0.719,0
2024-06-12 22:29:47.330,0.639,0
2024-06-12 22:29:47.334,-0.719,0
2024-06-12 22:29:47.338,-1.998,0
2024-06-12 22:29:47.341,-0.639,0
2024-06-12 22:29:47.346,-1.438,0
2024-06-12 22:29:47.350,-1.998,0
2024-06-12 22:29:47.354,-0.879,0
2024-06-12 22:29:47.358,-0.16,0
2024-06-12 22:29:47.362,-0.32,0
2024-06-12 22:29:47.366,-0.799,0
2024-06-12 22:29:47.370,0.08,0
2024-06-12 22:29:47.374,-0.639,0
2024-06-12 22:29:47.378,-0.4,0
2024-06-12 22:29:47.382,-1.678,0
2024-06-12 22:29:47.386,-1.518,0
2024-06-12 22:29:47.390,-0.4,0
2024-06-12 22:29:47.394,-0.799,0
2024-06-12 22:29:47.398,-0.959,0
2024-06-12 22:29:47.402,-0.4,0
2024-06-12 22:29:47.406,-0.32,0
2024-06-12 22:29:47.410,0.24,0
2024-06-12 22:29:47.414,-1.199,0
2024-06-12 22:29:47.418,0.719,0
2024-06-12 22:29:47.422,-2.317,0
2024-06-12 22:29:47.426,-1.438,0
2024-06-12 22:29:47.430,-0.719,0
2024-06-12 22:29:47.434,-0.559,0
2024-06-12 22:29:47.438,-1.678,0
2024-06-12 22:29:47.442,0.0,0
2024-06-12 22:29:47.446,-2.157,0
2024-06-12 22:29:47.450,-1.358,0
2024-06-12 22:29:47.454,-0.559,0
2024-06-12 22:29:47.458,-1.039,0
2024-06-12 22:29:47.462,-0.959,0
2024-06-12 22:29:47.466,-1.598,0
2024-06-12 22:29:47.470,0.24,0
2024-06-12 22:29:47.474,-0.479,0
2024-06-12 22:29:47.478,-0.32,0
2024-06-12 22:29:47.482,-0.639,0
2024-06-12 22:29:47.486,-0.32,0
2024-06-12 22:29:47.490,0.32,0
2024-06-12 22:29:47.495,-0.879,0
2024-06-12 22:29:47.499,-1.119,0
2024-06-12 22:29:47.503,-0.719,0
2024-06-12 22:29:47.507,-0.4,0
2024-06-12 22:29:47.511,0.719,0
2024-06-12 22:29:47.515,0.32,0
2024-06-12 22:29:47.519,-0.639,0
2024-06-12 22:29:47.524,-0.479,0
2024-06-12 22:29:47.528,-0.479,0
2024-06-12 22:29:47.532,0.559,0
2024-06-12 22:29:47.535,-0.4,0
2024-06-12 22:29:47.539,-0.559,0
2024-06-12 22:29:47.543,-0.639,0
2024-06-12 22:29:47.547,0.639,0
2024-06-12 22:29:47.552,-1.438,0
2024-06-12 22:29:47.556,-0.639,0
2024-06-12 22:29:47.560,0.0,0
2024-06-12 22:29:47.564,-0.24,0
2024-06-12 22:29:47.570,1.119,0
2024-06-12 22:29:47.574,-0.32,0
2024-06-12 22:29:47.579,-0.799,0
2024-06-12 22:29:47.584,-0.879,0
2024-06-12 22:29:47.588,-0.4,0
2024-06-12 22:29:47.593,-0.24,0
2024-06-12 22:29:47.597,-0.4,0
2024-06-12 22:29:47.601,-1.119,0
2024-06-12 22:29:47.606,-0.879,0
2024-06-12 22:29:47.610,-0.559,0
2024-06-12 22:29:47.614,-1.199,0
2024-06-12 22:29:47.618,-2.237,0
2024-06-12 22:29:47.621,1.358,0
2024-06-12 22:29:47.626,-0.719,0
2024-06-12 22:29:47.630,-0.879,0
2024-06-12 22:29:47.634,-1.518,0
2024-06-12 22:29:47.638,-0.639,0
2024-06-12 22:29:47.642,-1.119,0
2024-06-12 22:29:47.646,-0.879,0
2024-06-12 22:29:47.649,0.799,0
2024-06-12 22:29:47.653,-1.119,0
2024-06-12 22:29:47.657,-0.08,0
2024-06-12 22:29:47.662,-0.08,0
2024-06-12 22:29:47.666,0.4,0
2024-06-12 22:29:47.671,0.16,0
2024-06-12 22:29:47.675,0.719,0
2024-06-12 22:29:47.679,-0.24,0
2024-06-12 22:29:47.683,-0.559,0
2024-06-12 22:29:47.687,0.799,0
2024-06-12 22:29:47.691,-0.4,0
2024-06-12 22:29:47.695,0.16,0
2024-06-12 22:29:47.699,-0.4,0
2024-06-12 22:29:47.703,-0.479,0
2024-06-12 22:29:47.707,-0.799,0
2024-06-12 22:29:47.711,-0.16,0
2024-06-12 22:29:47.715,0.639,0
2024-06-12 22:29:47.719,0.559,0
2024-06-12 22:29:47.723,-0.959,0
2024-06-12 22:29:47.727,-0.08,0
2024-06-12 22:29:47.731,-0.639,0
2024-06-12 22:29:47.736,-0.879,0
2024-06-12 22:29:47.742,-0.719,0
2024-06-12 22:29:47.747,-0.24,0
2024-06-12 22:29:47.751,0.559,0
2024-06-12 22:29:47.755,0.0,0
2024-06-12 22:29:47.760,0.0,0
2024-06-12 22:29:47.764,-0.16,0
2024-06-12 22:29:47.768,0.719,0
2024-06-12 22:29:47.772,0.879,0
2024-06-12 22:29:47.775,0.879,0
2024-06-12 22:29:47.779,-0.4,0
2024-06-12 22:29:47.783,-0.08,0
2024-06-12 22:29:47.787,-0.16,0
2024-06-12 22:29:47.791,0.4,0
2024-06-12 22:29:47.795,-0.4,0
2024-06-12 22:29:47.799,0.16,0
2024-06-12 22:29:47.803,-0.799,0
2024-06-12 22:29:47.807,0.0,0
2024-06-12 22:29:47.811,0.799,0
2024-06-12 22:29:47.815,-0.4,0
2024-06-12 22:29:47.819,0.08,0
2024-06-12 22:29:47.823,1.039,0
2024-06-12 22:29:47.827,0.479,0
2024-06-12 22:29:47.831,0.559,0
2024-06-12 22:29:47.835,-0.4,0
2024-06-12 22:29:47.839,0.639,0
2024-06-12 22:29:47.843,1.199,0
2024-06-12 22:29:47.847,0.24,0
2024-06-12 22:29:47.851,0.32,0
2024-06-12 22:29:47.855,0.0,0
2024-06-12 22:29:47.859,-1.119,0
2024-06-12 22:29:47.863,-1.119,0
2024-06-12 22:29:47.867,0.0,0
2024-06-12 22:29:47.871,1.278,0
2024-06-12 22:29:47.875,0.32,0
2024-06-12 22:29:47.878,-1.119,0
2024-06-12 22:29:47.882,-0.639,0
2024-06-12 22:29:47.886,1.039,0
2024-06-12 22:29:47.890,0.24,0
2024-06-12 22:29:47.894,0.32,0
2024-06-12 22:29:47.898,-0.639,0
2024-06-12 22:29:47.902,-0.879,0
2024-06-12 22:29:47.906,0.24,0
2024-06-12 22:29:47.910,-0.639,0
2024-06-12 22:29:47.914,0.0,0
2024-06-12 22:29:47.918,-0.16,0
2024-06-12 22:29:47.922,0.799,0
2024-06-12 22:29:47.925,-0.08,0
2024-06-12 22:29:47.929,-0.559,0
2024-06-12 22:29:47.932,-0.08,0
2024-06-12 22:29:47.936,0.32,0
2024-06-12 22:29:47.939,0.16,0
2024-06-12 22:29:47.943,0.799,0
2024-06-12 22:29:47.946,-0.32,0
2024-06-12 22:29:47.950,0.959,0
2024-06-12 22:29:47.953,0.0,0
2024-06-12 22:29:47.957,0.0,0
2024-06-12 22:29:47.960,-0.4,0
2024-06-12 22:29:47.964,-0.559,0
2024-06-12 22:29:47.967,-0.719,0
2024-06-12 22:29:47.971,0.639,0
2024-06-12 22:29:47.974,0.0,0
2024-06-12 22:29:47.978,-0.32,0
2024-06-12 22:29:47.981,0.479,0
2024-06-12 22:29:47.985,0.639,0
2024-06-12 22:29:47.989,-0.4,0
2024-06-12 22:29:47.992,0.08,0
2024-06-12 22:29:47.996,-0.639,0
2024-06-12 22:29:47.999,0.32,0
2024-06-12 22:29:48.003,0.639,0
2024-06-12 22:29:48.006,-0.24,0
2024-06-12 22:29:48.010,-0.16,0
2024-06-12 22:29:48.014,-0.08,0
2024-06-12 22:29:48.017,-0.16,0
2024-06-12 22:29:48.021,-1.678,0
